fname,label
808ccb7b.wav,Keys_jangling Scissors Computer_keyboard
8092331d.wav,Gunshot_or_gunfire Fart Fireworks
8098877d.wav,Clarinet Violin_or_fiddle Flute
809c68db.wav,Flute Violin_or_fiddle Saxophone
80a328ba.wav,Snare_drum Tearing Shatter
80adf3b2.wav,Clarinet Saxophone Gong
80b16df9.wav,Chime Cello Acoustic_guitar
80b5f23f.wav,Drawer_open_or_close Computer_keyboard Fart
80b95bbe.wav,Trumpet Applause Saxophone
80ba7119.wav,Flute Saxophone Violin_or_fiddle
80bb027b.wav,Harmonica Trumpet Gong
80c0a307.wav,Clarinet Saxophone Meow
80ca5019.wav,Gunshot_or_gunfire Bus Fireworks
80cffa35.wav,Flute Harmonica Saxophone
80d434c0.wav,Violin_or_fiddle Trumpet Flute
80e195c8.wav,Microwave_oven Drawer_open_or_close Saxophone
80e34106.wav,Cello Drawer_open_or_close Computer_keyboard
80e40da8.wav,Telephone Acoustic_guitar Electric_piano
80ed74ac.wav,Fireworks Tearing Snare_drum
80f21b87.wav,Bass_drum Gunshot_or_gunfire Knock
80fbc53e.wav,Telephone Clarinet Acoustic_guitar
81009d0e.wav,Trumpet Saxophone Oboe
8106f761.wav,Bass_drum Knock Electric_piano
810d326d.wav,Gunshot_or_gunfire Fireworks Knock
8112cf32.wav,Trumpet Saxophone Clarinet
81186eec.wav,Trumpet Saxophone Squeak
81204da2.wav,Clarinet Telephone Flute
8123314e.wav,Cough Laughter Burping_or_eructation
8128ca7b.wav,Violin_or_fiddle Flute Saxophone
8128fdb4.wav,Gong Burping_or_eructation Laughter
812b88c3.wav,Gunshot_or_gunfire Fireworks Drawer_open_or_close
813174a1.wav,Telephone Bark Gunshot_or_gunfire
8143b06c.wav,Knock Gunshot_or_gunfire Microwave_oven
8150cb71.wav,Knock Double_bass Bass_drum
81512834.wav,Microwave_oven Gunshot_or_gunfire Telephone
81654370.wav,Saxophone Clarinet Trumpet
81739d68.wav,Trumpet Gong Saxophone
818be90b.wav,Laughter Cough Fart
8199d25e.wav,Cough Laughter Burping_or_eructation
81b07fd7.wav,Cello Saxophone Flute
81b80360.wav,Microwave_oven Writing Telephone
81bbb0d8.wav,Acoustic_guitar Writing Computer_keyboard
81c5b178.wav,Trumpet Saxophone Clarinet
81c7735d.wav,Microwave_oven Clarinet Acoustic_guitar
81c77c83.wav,Clarinet Oboe Flute
81d094d7.wav,Knock Bass_drum Gunshot_or_gunfire
81e18145.wav,Fireworks Bus Gunshot_or_gunfire
81f96626.wav,Acoustic_guitar Electric_piano Gong
81ff71ac.wav,Trumpet Flute Saxophone
81ffe0ce.wav,Harmonica Flute Oboe
8203bb5f.wav,Clarinet Gong Acoustic_guitar
8209d1c5.wav,Clarinet Meow Flute
820e3ccc.wav,Cowbell Violin_or_fiddle Burping_or_eructation
8214c13a.wav,Acoustic_guitar Double_bass Electric_piano
8216ecae.wav,Clarinet Gong Acoustic_guitar
821c541d.wav,Bass_drum Computer_keyboard Tearing
8229a9cd.wav,Burping_or_eructation Cough Writing
8241cd66.wav,Hi-hat Snare_drum Shatter
82422a6f.wav,Flute Saxophone Clarinet
8245241b.wav,Bass_drum Knock Double_bass
824fa15b.wav,Saxophone Cello Violin_or_fiddle
82593990.wav,Bass_drum Knock Electric_piano
82680b6b.wav,Trumpet Saxophone Violin_or_fiddle
826a4236.wav,Saxophone Flute Meow
826d5da5.wav,Flute Clarinet Saxophone
827271b7.wav,Cello Flute Saxophone
827c724c.wav,Cello Flute Saxophone
827ee58b.wav,Fireworks Shatter Snare_drum
827ee8c4.wav,Cello Saxophone Double_bass
828e6e9b.wav,Flute Saxophone Meow
82977301.wav,Acoustic_guitar Violin_or_fiddle Saxophone
829a4881.wav,Hi-hat Trumpet Saxophone
829a6859.wav,Clarinet Saxophone Meow
82afce57.wav,Hi-hat Finger_snapping Gong
82b8bfd0.wav,Squeak Meow Computer_keyboard
82b92515.wav,Flute Saxophone Meow
82c19036.wav,Fireworks Gunshot_or_gunfire Applause
82cbfea8.wav,Acoustic_guitar Double_bass Cello
82cd6729.wav,Squeak Laughter Fart
82d80dda.wav,Gunshot_or_gunfire Bark Knock
82e1a48e.wav,Hi-hat Snare_drum Shatter
82e74933.wav,Squeak Microwave_oven Fart
82e9d695.wav,Hi-hat Gong Squeak
82f34a17.wav,Clarinet Gong Telephone
82f5dce5.wav,Hi-hat Snare_drum Shatter
8302c965.wav,Cello Fart Saxophone
83043bdc.wav,Cowbell Harmonica Telephone
830a902c.wav,Finger_snapping Hi-hat Tearing
830bfcac.wav,Trumpet Oboe Meow
830ed5a6.wav,Clarinet Flute Telephone
83119126.wav,Electric_piano Acoustic_guitar Gong
8319139c.wav,Hi-hat Gong Shatter
831b3128.wav,Flute Saxophone Oboe
83257b4d.wav,Saxophone Violin_or_fiddle Trumpet
8329f7bd.wav,Acoustic_guitar Telephone Gong
832cb286.wav,Computer_keyboard Writing Telephone
8333f039.wav,Clarinet Flute Gong
83422cee.wav,Computer_keyboard Knock Bass_drum
83438da2.wav,Clarinet Oboe Meow
83457cd0.wav,Electric_piano Double_bass Cello
8348477e.wav,Clarinet Flute Violin_or_fiddle
834ffd84.wav,Acoustic_guitar Telephone Burping_or_eructation
835c7adf.wav,Hi-hat Finger_snapping Telephone
83600e68.wav,Bass_drum Knock Gunshot_or_gunfire
83797d9c.wav,Bass_drum Knock Computer_keyboard
837ad722.wav,Bass_drum Knock Double_bass
8380505b.wav,Cowbell Violin_or_fiddle Harmonica
83827a81.wav,Finger_snapping Bass_drum Gunshot_or_gunfire
83874eed.wav,Applause Fireworks Gunshot_or_gunfire
8391179f.wav,Hi-hat Finger_snapping Shatter
83aeadbe.wav,Finger_snapping Bass_drum Gunshot_or_gunfire
83af113b.wav,Telephone Chime Scissors
83bd90dc.wav,Fart Tearing Fireworks
83be5ca1.wav,Bass_drum Knock Double_bass
83c21846.wav,Computer_keyboard Scissors Writing
83c5335a.wav,Saxophone Trumpet Flute
83cdfbb9.wav,Laughter Squeak Cough
83d94148.wav,Flute Saxophone Clarinet
83dab7f2.wav,Cello Double_bass Gong
83ea3238.wav,Flute Saxophone Harmonica
83ec2faf.wav,Acoustic_guitar Double_bass Electric_piano
8401a18d.wav,Bass_drum Knock Gunshot_or_gunfire
8401dab4.wav,Computer_keyboard Laughter Squeak
840e7878.wav,Clarinet Telephone Microwave_oven
840e825d.wav,Chime Tambourine Telephone
842470b6.wav,Gunshot_or_gunfire Bus Drawer_open_or_close
84314742.wav,Knock Writing Cough
84379d84.wav,Trumpet Hi-hat Gunshot_or_gunfire
843f7121.wav,Flute Clarinet Saxophone
843fd8a2.wav,Cello Double_bass Bus
84418832.wav,Flute Saxophone Clarinet
8448f6cd.wav,Cello Saxophone Double_bass
844a2b7f.wav,Acoustic_guitar Electric_piano Double_bass
845f8d7e.wav,Finger_snapping Hi-hat Gong
8464084e.wav,Applause Trumpet Gunshot_or_gunfire
846db7b9.wav,Acoustic_guitar Electric_piano Gong
847f676f.wav,Clarinet Flute Telephone
84814983.wav,Trumpet Squeak Gong
848d0520.wav,Violin_or_fiddle Cello Glockenspiel
84935669.wav,Tambourine Chime Squeak
849450c2.wav,Bass_drum Finger_snapping Knock
84969d15.wav,Cello Double_bass Acoustic_guitar
84ad2872.wav,Trumpet Hi-hat Squeak
84b28400.wav,Saxophone Bark Laughter
84b42959.wav,Clarinet Cello Saxophone
84c53857.wav,Acoustic_guitar Double_bass Electric_piano
84cff15c.wav,Trumpet Hi-hat Gong
84d799c6.wav,Double_bass Cello Electric_piano
84d81ec9.wav,Keys_jangling Writing Acoustic_guitar
84e18e10.wav,Saxophone Laughter Cello
84e278ea.wav,Acoustic_guitar Electric_piano Snare_drum
84ebfa64.wav,Clarinet Flute Oboe
84ece8e8.wav,Cello Saxophone Double_bass
84f1e21c.wav,Clarinet Violin_or_fiddle Oboe
84fc2fa6.wav,Bass_drum Knock Drawer_open_or_close
84fc5bb6.wav,Fart Gunshot_or_gunfire Snare_drum
850357d0.wav,Fart Gunshot_or_gunfire Cough
850a0101.wav,Flute Oboe Saxophone
850adb61.wav,Trumpet Saxophone Gong
850e1d86.wav,Meow Flute Saxophone
850f5980.wav,Hi-hat Scissors Fireworks
8528d651.wav,Computer_keyboard Tearing Writing
85375e8b.wav,Gunshot_or_gunfire Fireworks Shatter
853939b1.wav,Gunshot_or_gunfire Fart Drawer_open_or_close
854074c2.wav,Scissors Tearing Writing
85415778.wav,Trumpet Saxophone Flute
85515b16.wav,Snare_drum Tearing Shatter
855c27ad.wav,Electric_piano Cello Double_bass
856739f7.wav,Hi-hat Snare_drum Shatter
85687781.wav,Cello Saxophone Laughter
857b6bef.wav,Cello Double_bass Acoustic_guitar
857ccfeb.wav,Fart Gunshot_or_gunfire Fireworks
857f51ec.wav,Telephone Knock Laughter
85888f43.wav,Keys_jangling Writing Scissors
8589b78a.wav,Telephone Microwave_oven Clarinet
858b409d.wav,Clarinet Flute Saxophone
858f7127.wav,Clarinet Flute Saxophone
85a808ef.wav,Bass_drum Computer_keyboard Finger_snapping
85aaf061.wav,Cough Fart Burping_or_eructation
85ab80ec.wav,Bass_drum Knock Electric_piano
85adb747.wav,Fart Tearing Fireworks
85b4b2d9.wav,Writing Shatter Squeak
85b713b4.wav,Hi-hat Trumpet Finger_snapping
85ba22f8.wav,Finger_snapping Glockenspiel Scissors
85bca035.wav,Laughter Cough Telephone
85c92119.wav,Laughter Telephone Saxophone
85cdbe0f.wav,Telephone Laughter Chime
85d270a6.wav,Computer_keyboard Bass_drum Knock
85d47a00.wav,Bass_drum Electric_piano Knock
85dafd42.wav,Trumpet Saxophone Gunshot_or_gunfire
85e80ed6.wav,Clarinet Gong Violin_or_fiddle
85e8d206.wav,Cello Acoustic_guitar Glockenspiel
85f43a6a.wav,Trumpet Saxophone Hi-hat
85f727f9.wav,Cello Acoustic_guitar Writing
85f729aa.wav,Saxophone Flute Meow
85fbafa9.wav,Writing Tearing Microwave_oven
85fc8859.wav,Laughter Saxophone Telephone
85fe17f1.wav,Cello Double_bass Bus
85ff9814.wav,Flute Saxophone Cello
860267d4.wav,Laughter Fart Squeak
8602dc17.wav,Clarinet Cello Flute
86058332.wav,Burping_or_eructation Fart Cough
860f058b.wav,Clarinet Flute Saxophone
860f3710.wav,Finger_snapping Hi-hat Scissors
86175e99.wav,Acoustic_guitar Electric_piano Double_bass
86190b8f.wav,Laughter Saxophone Cough
861b3627.wav,Cello Double_bass Drawer_open_or_close
861e1670.wav,Cello Trumpet Violin_or_fiddle
862ad8dc.wav,Knock Gunshot_or_gunfire Drawer_open_or_close
862c34b0.wav,Tearing Gunshot_or_gunfire Bass_drum
862e52b9.wav,Bass_drum Computer_keyboard Finger_snapping
862fee52.wav,Hi-hat Trumpet Scissors
86305008.wav,Oboe Clarinet Meow
863286c4.wav,Acoustic_guitar Electric_piano Double_bass
8636e7f2.wav,Bass_drum Finger_snapping Snare_drum
86376a3c.wav,Clarinet Flute Cello
8637b4fe.wav,Acoustic_guitar Electric_piano Double_bass
8639a0df.wav,Flute Saxophone Meow
863b390d.wav,Violin_or_fiddle Oboe Harmonica
863ed231.wav,Acoustic_guitar Electric_piano Double_bass
86503b54.wav,Clarinet Flute Telephone
8651223b.wav,Trumpet Squeak Saxophone
86523900.wav,Clarinet Cello Flute
866f3a01.wav,Fart Computer_keyboard Tearing
86870a5e.wav,Bass_drum Electric_piano Knock
868ce438.wav,Cello Saxophone Double_bass
868eaf2e.wav,Gunshot_or_gunfire Tearing Writing
8691659b.wav,Trumpet Saxophone Flute
8691cc4f.wav,Gunshot_or_gunfire Bus Double_bass
86948bc5.wav,Clarinet Flute Cello
86af2b6e.wav,Bass_drum Tearing Knock
86b75e3b.wav,Acoustic_guitar Gong Electric_piano
86bb2b5a.wav,Computer_keyboard Scissors Squeak
86bd03d3.wav,Acoustic_guitar Double_bass Electric_piano
86c02a2f.wav,Computer_keyboard Writing Tearing
86c07637.wav,Applause Trumpet Gunshot_or_gunfire
86cb0e96.wav,Bass_drum Double_bass Knock
86dc4626.wav,Harmonica Squeak Laughter
86dc4bc5.wav,Bass_drum Knock Electric_piano
86dc9d33.wav,Clarinet Cello Gong
86dd79e9.wav,Clarinet Violin_or_fiddle Flute
86e51726.wav,Clarinet Cello Double_bass
86eb0891.wav,Fart Gunshot_or_gunfire Tearing
86efe677.wav,Flute Saxophone Clarinet
86f3857d.wav,Hi-hat Trumpet Finger_snapping
86f52d7b.wav,Bass_drum Computer_keyboard Finger_snapping
86f9bc67.wav,Bass_drum Finger_snapping Microwave_oven
87010892.wav,Computer_keyboard Writing Telephone
87041fe4.wav,Knock Bass_drum Double_bass
8706e4e0.wav,Double_bass Cello Electric_piano
8708a3b1.wav,Gong Squeak Electric_piano
870a15ad.wav,Harmonica Cello Cough
870b73b3.wav,Bus Gunshot_or_gunfire Fireworks
870d8912.wav,Fireworks Tearing Bus
871a4aef.wav,Clarinet Harmonica Flute
871fd5ea.wav,Telephone Acoustic_guitar Gong
872be6c6.wav,Acoustic_guitar Electric_piano Cello
87490e51.wav,Chime Keys_jangling Tambourine
87499ac4.wav,Finger_snapping Bass_drum Tearing
87503d8e.wav,Electric_piano Acoustic_guitar Double_bass
876169b6.wav,Acoustic_guitar Electric_piano Double_bass
876202c8.wav,Trumpet Oboe Saxophone
87633d38.wav,Bass_drum Finger_snapping Knock
876bf688.wav,Bass_drum Tearing Snare_drum
876edcdb.wav,Clarinet Flute Cello
87880c7f.wav,Flute Meow Gong
878fb6f3.wav,Cello Saxophone Flute
87941ece.wav,Tearing Bass_drum Computer_keyboard
879fd657.wav,Hi-hat Gong Finger_snapping
87a528ae.wav,Hi-hat Trumpet Snare_drum
87b624fe.wav,Hi-hat Gong Finger_snapping
87ba1412.wav,Writing Acoustic_guitar Computer_keyboard
87c86907.wav,Bass_drum Knock Finger_snapping
87d0f5c2.wav,Computer_keyboard Writing Telephone
87d8f82d.wav,Saxophone Flute Oboe
87dd8739.wav,Bass_drum Computer_keyboard Tearing
87f4be1a.wav,Writing Computer_keyboard Scissors
87f52da2.wav,Telephone Acoustic_guitar Electric_piano
87f7864f.wav,Cello Double_bass Acoustic_guitar
87f97b54.wav,Snare_drum Fireworks Cello
87fa93b9.wav,Knock Electric_piano Acoustic_guitar
87fdf308.wav,Gunshot_or_gunfire Knock Fart
8805556f.wav,Harmonica Squeak Telephone
880bb433.wav,Flute Saxophone Clarinet
8821b6b0.wav,Writing Burping_or_eructation Laughter
8823bdac.wav,Cello Saxophone Flute
882892ad.wav,Clarinet Flute Telephone
883082c6.wav,Bass_drum Knock Finger_snapping
8834a5f9.wav,Cello Flute Saxophone
884348aa.wav,Flute Acoustic_guitar Gong
88477979.wav,Flute Saxophone Clarinet
884b1cfa.wav,Burping_or_eructation Cough Violin_or_fiddle
8855051b.wav,Fart Fireworks Tearing
885dd347.wav,Clarinet Saxophone Flute
88637187.wav,Bass_drum Knock Electric_piano
8864eb9d.wav,Trumpet Oboe Saxophone
886933c1.wav,Clarinet Trumpet Violin_or_fiddle
88709396.wav,Bass_drum Finger_snapping Computer_keyboard
8873985e.wav,Flute Violin_or_fiddle Saxophone
887abe35.wav,Flute Harmonica Applause
88811aca.wav,Gong Flute Saxophone
888ee964.wav,Acoustic_guitar Electric_piano Telephone
888fc7f5.wav,Cello Saxophone Violin_or_fiddle
889ad1e7.wav,Hi-hat Shatter Tearing
889e311f.wav,Double_bass Cello Acoustic_guitar
88a1093e.wav,Gong Telephone Electric_piano
88aa85a4.wav,Cello Saxophone Acoustic_guitar
88b8da56.wav,Cello Double_bass Drawer_open_or_close
88b93704.wav,Cello Double_bass Saxophone
88d0f494.wav,Cello Double_bass Saxophone
88d8e3e7.wav,Gunshot_or_gunfire Computer_keyboard Fart
88d9ec5f.wav,Cello Double_bass Bus
88e6886a.wav,Trumpet Saxophone Oboe
88e748d7.wav,Cello Double_bass Gong
88e9017f.wav,Computer_keyboard Bass_drum Finger_snapping
88fa93e4.wav,Flute Saxophone Trumpet
88fd30db.wav,Acoustic_guitar Electric_piano Double_bass
89049760.wav,Cello Double_bass Bus
8905cd48.wav,Snare_drum Squeak Fireworks
8907f907.wav,Keys_jangling Tambourine Shatter
89171d87.wav,Clarinet Cello Gong
891af38f.wav,Cello Double_bass Bus
89248704.wav,Gong Trumpet Saxophone
893c7f7b.wav,Flute Clarinet Saxophone
895af0ba.wav,Flute Oboe Clarinet
895c68ee.wav,Acoustic_guitar Gong Double_bass
895da9f4.wav,Bass_drum Knock Drawer_open_or_close
895edd06.wav,Cowbell Violin_or_fiddle Telephone
8961de43.wav,Acoustic_guitar Gong Electric_piano
896e5a21.wav,Writing Computer_keyboard Acoustic_guitar
896ee186.wav,Flute Oboe Clarinet
897071cd.wav,Hi-hat Gunshot_or_gunfire Finger_snapping
897317d0.wav,Acoustic_guitar Double_bass Electric_piano
89779518.wav,Cello Double_bass Electric_piano
8977a6ca.wav,Knock Computer_keyboard Writing
897a1c21.wav,Gunshot_or_gunfire Snare_drum Fireworks
8989a18a.wav,Trumpet Gong Saxophone
89971a2c.wav,Shatter Tambourine Keys_jangling
8998d863.wav,Clarinet Gong Cello
899b27fc.wav,Clarinet Oboe Flute
89a93553.wav,Violin_or_fiddle Cello Electric_piano
89b36fe8.wav,Acoustic_guitar Cello Telephone
89b76fbd.wav,Cello Saxophone Violin_or_fiddle
89bf91c0.wav,Cello Double_bass Saxophone
89db586a.wav,Bass_drum Finger_snapping Computer_keyboard
89e23feb.wav,Hi-hat Gong Trumpet
89f16e34.wav,Saxophone Clarinet Acoustic_guitar
8a0f1c7b.wav,Snare_drum Violin_or_fiddle Squeak
8a0f47fe.wav,Hi-hat Scissors Keys_jangling
8a16d7ba.wav,Trumpet Gong Squeak
8a16fd63.wav,Hi-hat Shatter Snare_drum
8a1795c0.wav,Clarinet Telephone Flute
8a18fb2a.wav,Laughter Computer_keyboard Writing
8a23c5d3.wav,Gunshot_or_gunfire Fireworks Drawer_open_or_close
8a24496e.wav,Hi-hat Shatter Finger_snapping
8a25df61.wav,Electric_piano Acoustic_guitar Gong
8a2793a4.wav,Finger_snapping Hi-hat Scissors
8a340933.wav,Fart Fireworks Gunshot_or_gunfire
8a382bf3.wav,Fireworks Gunshot_or_gunfire Bus
8a3e131b.wav,Fart Squeak Telephone
8a4865fe.wav,Clarinet Flute Cello
8a54a88f.wav,Hi-hat Shatter Squeak
8a5535d7.wav,Glockenspiel Chime Telephone
8a5fdff9.wav,Fireworks Tearing Scissors
8a65cf0f.wav,Bus Fireworks Fart
8a67db0c.wav,Bass_drum Knock Computer_keyboard
8a686d60.wav,Bass_drum Double_bass Knock
8a764cbf.wav,Fart Tearing Shatter
8a772083.wav,Flute Saxophone Gong
8a775bde.wav,Clarinet Gong Electric_piano
8a790989.wav,Acoustic_guitar Telephone Cello
8a82613e.wav,Bass_drum Knock Drawer_open_or_close
8a8290ff.wav,Clarinet Flute Cello
8a82ff41.wav,Computer_keyboard Tearing Scissors
8a86d731.wav,Computer_keyboard Writing Tearing
8a8f86ec.wav,Gunshot_or_gunfire Microwave_oven Fart
8a93cd50.wav,Bass_drum Knock Drawer_open_or_close
8a94d1c5.wav,Chime Telephone Keys_jangling
8a97db28.wav,Bass_drum Knock Drawer_open_or_close
8aa3ebc6.wav,Gunshot_or_gunfire Fart Writing
8aa74761.wav,Knock Bass_drum Double_bass
8aab9bdd.wav,Computer_keyboard Telephone Oboe
8aba992e.wav,Laughter Cough Computer_keyboard
8ac13a9b.wav,Snare_drum Fireworks Cello
8aca08a7.wav,Clarinet Flute Saxophone
8ace0a5f.wav,Cowbell Violin_or_fiddle Flute
8ad56763.wav,Finger_snapping Hi-hat Snare_drum
8ad60086.wav,Violin_or_fiddle Saxophone Oboe
8ad6985a.wav,Saxophone Acoustic_guitar Oboe
8ae9fe4f.wav,Gunshot_or_gunfire Knock Bus
8af2209c.wav,Snare_drum Violin_or_fiddle Acoustic_guitar
8af9d4b0.wav,Clarinet Saxophone Oboe
8affb34b.wav,Saxophone Flute Trumpet
8b01169f.wav,Clarinet Flute Meow
8b0dd9f6.wav,Electric_piano Computer_keyboard Telephone
8b11746f.wav,Hi-hat Finger_snapping Scissors
8b14bd95.wav,Clarinet Meow Flute
8b1e87cb.wav,Double_bass Cello Electric_piano
8b21e03d.wav,Flute Clarinet Oboe
8b3869ca.wav,Clarinet Flute Cello
8b3f9d2e.wav,Fireworks Gunshot_or_gunfire Fart
8b407f48.wav,Computer_keyboard Scissors Tearing
8b42e5d6.wav,Scissors Laughter Harmonica
8b47b684.wav,Cello Bass_drum Knock
8b52043a.wav,Flute Clarinet Saxophone
8b5a7fc6.wav,Acoustic_guitar Writing Snare_drum
8b5aad24.wav,Cello Saxophone Double_bass
8b60ec4c.wav,Hi-hat Scissors Snare_drum
8b6ab5a1.wav,Trumpet Saxophone Applause
8b79f42a.wav,Bus Computer_keyboard Drawer_open_or_close
8b7c0e68.wav,Bass_drum Finger_snapping Computer_keyboard
8b80bd7b.wav,Cello Gong Acoustic_guitar
8b81813e.wav,Flute Gong Meow
8b81da3c.wav,Bass_drum Gunshot_or_gunfire Knock
8b855fd2.wav,Bark Telephone Knock
8b963a89.wav,Trumpet Saxophone Flute
8b997cca.wav,Meow Squeak Laughter
8b9e79a2.wav,Oboe Clarinet Trumpet
8bb55062.wav,Violin_or_fiddle Saxophone Flute
8bba3aef.wav,Bass_drum Keys_jangling Computer_keyboard
8bbb55ea.wav,Cello Flute Clarinet
8bbc0de9.wav,Trumpet Fireworks Hi-hat
8bc79cc2.wav,Finger_snapping Glockenspiel Fireworks
8bd10f07.wav,Finger_snapping Glockenspiel Fireworks
8bd2fdda.wav,Clarinet Cello Saxophone
8bd5a1c6.wav,Applause Fireworks Gunshot_or_gunfire
8bd94b92.wav,Chime Telephone Laughter
8bdd4257.wav,Bus Fireworks Computer_keyboard
8bec536a.wav,Laughter Computer_keyboard Fart
8bf5bdd4.wav,Cello Double_bass Electric_piano
8bfb26bc.wav,Bass_drum Knock Tearing
8c01c4c6.wav,Acoustic_guitar Saxophone Glockenspiel
8c0a228d.wav,Writing Computer_keyboard Gunshot_or_gunfire
8c0e7410.wav,Acoustic_guitar Electric_piano Gong
8c1a7cdc.wav,Clarinet Telephone Flute
8c2fe775.wav,Computer_keyboard Writing Chime
8c2ff0ad.wav,Trumpet Saxophone Gong
8c3c6eb5.wav,Clarinet Telephone Gong
8c3dd835.wav,Saxophone Cello Trumpet
8c62fe1a.wav,Acoustic_guitar Electric_piano Gong
8c66ebe9.wav,Acoustic_guitar Electric_piano Gong
8c6f3589.wav,Acoustic_guitar Gong Electric_piano
8c82a303.wav,Gunshot_or_gunfire Fireworks Tambourine
8c87c399.wav,Telephone Laughter Gong
8c87e590.wav,Cello Double_bass Saxophone
8c94b52b.wav,Violin_or_fiddle Acoustic_guitar Gong
8c9af8f3.wav,Bass_drum Knock Tearing
8caa9ff3.wav,Acoustic_guitar Double_bass Electric_piano
8cbaca1f.wav,Flute Saxophone Clarinet
8cbc468e.wav,Computer_keyboard Writing Scissors
8cbc79b2.wav,Fireworks Shatter Snare_drum
8cbe4cba.wav,Gong Chime Electric_piano
8cc9d127.wav,Tambourine Keys_jangling Telephone
8cd40b3d.wav,Fart Snare_drum Tearing
8cd4de9f.wav,Clarinet Finger_snapping Telephone
8cd97868.wav,Tearing Computer_keyboard Scissors
8cdb9817.wav,Flute Saxophone Oboe
8cdf4943.wav,Bass_drum Tearing Microwave_oven
8ce0c92d.wav,Trumpet Gong Squeak
8ce4c4a6.wav,Laughter Telephone Fart
8cef036b.wav,Tearing Writing Keys_jangling
8cf23a3f.wav,Computer_keyboard Tearing Scissors
8cf4e2d4.wav,Harmonica Flute Clarinet
8cf783ae.wav,Tearing Scissors Shatter
8d0220fd.wav,Writing Acoustic_guitar Computer_keyboard
8d0303f3.wav,Telephone Clarinet Flute
8d13a005.wav,Snare_drum Hi-hat Shatter
8d20f174.wav,Hi-hat Snare_drum Finger_snapping
8d29039f.wav,Knock Bus Double_bass
8d2aceda.wav,Cowbell Violin_or_fiddle Hi-hat
8d2da9b5.wav,Violin_or_fiddle Acoustic_guitar Cello
8d41fb3c.wav,Shatter Burping_or_eructation Tearing
8d4ce2d7.wav,Saxophone Telephone Acoustic_guitar
8d50570b.wav,Cello Bass_drum Microwave_oven
8d522054.wav,Saxophone Violin_or_fiddle Flute
8d55d1fa.wav,Burping_or_eructation Cough Fart
8d5e4770.wav,Applause Shatter Harmonica
8d6b786d.wav,Bus Drawer_open_or_close Cello
8d8a9fe6.wav,Clarinet Flute Harmonica
8d8f1201.wav,Trumpet Saxophone Gong
